link,category,title,total_time,yields,ingredients,instructions,image,nutrients,dish,author
https://www.ah.nl/allerhande/recept/R-R1194975/naan-met-gebakken-feta-hummus-en-groente,vegetarisch,"Naan met gebakken feta, hummus en groente",20,4 serving(s),feta olijfolie ratatouille-kruiden mininaans roerbakmix hummus,"Verwarm de oven voor op 200 °C.
Dep de feta droog, bestrijk met de olijfolie en bestrooi rondom met de ratatouillekruiden.
Leg in een kleine ovenschaal en bak 10 min. in het midden van de oven.
Doe ondertussen de mininaanbroden bij de feta in de oven en bereid volgens de aanwijzingen op de verpakking.
Verhit de olijfolie in een hapjespan en de roerbakgroente met de Franse ratatouillekruiden, peper en zout 8 min. op middelhoog vuur.
Schep regelmatig om. Besmeer de naanbroden met de hummus en verdeel de groenten erover. Breek de feta in stukken en verdeel erover.",https://static.ah.nl/static/recepten/img_RAM_PRD146425_2048x1496_JPG.jpg,"{'calories': '590 kcal', 'fatContent': '37 g vet', 'saturatedFatContent': '11 g waarvan verzadigd', 'carbohydrateContent': '41 g koolhydraten', 'proteinContent': '19 g eiwit'}",groente,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1194947/jackfruit-curry-met-roti,vegetarisch,Jackfruit-curry met 'roti',50,4 serving(s),uien peper blik curry tomatenpuree krieltjes water sperziebonen bloemkool scharreleieren rotivellen,"Snijd de uien in dunne halve ringen. Snijd het steeltje van de rode peper. Halveer de peper in de lengte en verwijder met een scherp mesje de zaadlijsten.
Spoel het jackfruit af in een zeef onder koud stromend water en laat uitlekken. Trek de grotere stukken jackfruit iets uit elkaar.
Verhit de olie in een hapjespan en bak de ui, rode peper, curry madras, tomatenpuree en een snuf zout 2 min. op middelhoog vuur.
Voeg de krieltjes en het jackfruit toe en bak 3 min. mee. Voeg het bouillonblokje en het water toe en breng al roerend aan de kook.
Stoof de curry met de deksel op de pan op laag vuur in 30 min. gaar, schep regelmatig om.
Verwijder ondertussen de steelaanzet van de sperziebonen en halveer de bonen. Verdeel de bloemkool in roosjes van ca. 3 cm.
Voeg de bloemkool en sperziebonen na 10 min. toe aan de stoof. Proef na 15 min. hoe pittig de curry is en verwijder eventueel de peper.
Kook ondertussen de eieren 6 min., laat schrikken onder koud stromend water, pel en halveer ze.
Verwarm de rotivellen volgens de aanwijzingen op de verpakking. Serveer de jackfruit-aardappelcurry met de eieren en rotivellen.",https://static.ah.nl/static/recepten/img_RAM_PRD144837_2048x1496_JPG.jpg,"{'calories': '505 kcal', 'fatContent': '14 g vet', 'saturatedFatContent': '3 g waarvan verzadigd', 'carbohydrateContent': '71 g koolhydraten', 'proteinContent': '18 g eiwit'}",curry,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1194945/linzen-tomatensoep-met-pompoen,vegetarisch,Linzen-tomatensoep met pompoen,30,4 serving(s),gemberwortel olijfolie kerriepoeder muskaatpompoenstukjes tomaten kokosmelk blik water groentebouillontabletten linzen zak spinazie,"Schil en rasp de gember. Verhit de olie in een soeppan en bak de gember, kerrie en pompoen 4 min. op laag vuur.
Snijd ondertussen de tomaten in stukjes van ca. 1 cm en voeg samen met de kokosmelk, het water en de bouillonblokjes toe aan de soeppan.
Breng aan de kook en laat 15 min. zachtjes koken. Voeg de linzen toe en laat nog 10 min. zachtjes koken.
Voeg de spinazie toe en laat slinken. Verdeel de soep over diepe kommen en serveer.",https://static.ah.nl/static/recepten/img_RAM_PRD144836_2048x1496_JPG.jpg,"{'calories': '255 kcal', 'fatContent': '15 g vet', 'saturatedFatContent': '7 g waarvan verzadigd', 'carbohydrateContent': '19 g koolhydraten', 'proteinContent': '8 g eiwit'}",soep,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1194943/bloemkoolrijst-schotel-met-rode-kidneybonen,vegetarisch,Bloemkoolrijst-schotel met rode kidneybonen,15,4 serving(s),zak olijfolie koriander kidneybonen blik bloemkoolrijst,"Verwijder de steelaanzet en zaadlijsten van de paprika’s en snijd het vruchtvlees in stukjes van ca. 1 cm.
Verhit de olie in een hapjespan en bak de paprika met de picadillo 6 min. op middelhoog vuur.
Snijd ondertussen de blaadjes van de koriander grof en de steeltjes fijn.
Snijd de avocado’s in de lengte doormidden. Verwijder de pit en schep het vruchtvlees met een lepel uit de schil. Snijd in blokjes van ca. 1 cm.
Doe de rode kidneybonen in een vergiet en spoel af onder koud stromend water. Laat goed uitlekken.
Voeg de bloemkoolrijst toe aan de paprika en bak 4 min. mee. Schep regelmatig om. Breng op smaak met peper en zout.
Verdeel de avocado, koriander en rode kidneybonen erover en serveer.",https://static.ah.nl/static/recepten/img_RAM_PRD144833_2048x1496_JPG.jpg,"{'calories': '360 kcal', 'fatContent': '25 g vet', 'saturatedFatContent': '3 g waarvan verzadigd', 'carbohydrateContent': '17 g koolhydraten', 'proteinContent': '9 g eiwit'}",rijst,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1194919/pompoencurry-met-tofu,vegetarisch,Pompoencurry met tofu,25,4 serving(s),ui curry kruidenpasta pompoenstukjes kokosmelk water taugé,"Snipper de ui. Verhit de olie in een hapjespan of wok en fruit de currypasta 2 min. op laag vuur. Voeg de ui toe en fruit 2 min. mee.
Laat ondertussen de tofu uitlekken en dep droog met keukenpapier. Snijd in blokjes van ca. 2½ cm en bestrooi met peper en zout.
Zet het vuur middelhoog, voeg de pompoenstukjes toe en bak 2 min.
Voeg de tofublokjes, kokosmelk en het water toe, breng aan de kook en laat met de deksel op de pan op laag vuur 15 min. zachtjes stoven tot de pompoen gaar is. Roer regelmatig. Breng op smaak met peper en eventueel zout.
Verdeel de curry over diepe borden en verdeel de taugé erover. Snijd de limoen in parten en serveer erbij.",https://static.ah.nl/static/recepten/img_RAM_PRD144799_2048x1496_JPG.jpg,"{'calories': '475 kcal', 'fatContent': '40 g vet', 'saturatedFatContent': '20 g waarvan verzadigd', 'carbohydrateContent': '11 g koolhydraten', 'proteinContent': '16 g eiwit'}",curry,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1194918/sticky-tofu-met-groente-en-rijst,vegetarisch,Sticky tofu met groente en rijst,30,4 serving(s),basmatirijst zonnebloemolie wokgroente knoflook sojasaus gembersiroop rijstazijn chilisaus water,"Bereid de rijst volgens de aanwijzingen op de verpakking. Laat de tofu 5 min. uitlekken in een vergiet.
Leg er iets zwaars op om er zoveel mogelijk vocht uit te drukken. Verhit de olie in een koekenpan.
Dep de tofu droog en scheur het met je handen in ca. 6 slordige stukken (per 4 personen) van gelijke grootte.
Bak de tofu in ca. 10 min op middelhoog vuur goudbruin en krokant. Schep uit de pan en laat uitlekken op keukenpapier.
Verhit de rest van de olie in een wok of hapjespan en roerbak de groente 4-6 min.
Snijd ondertussen de knoflook heel fijn. Breng de knoflook, sojasaus, gembersiroop, rijstazijn, chilisaus en water in een steelpan aan de kook.
Laat 3 min. zachtjes koken en roer met een garde de maizena erdoor tot de saus begint te binden.
Schep de gebakken tofu in de saus, schep goed om en neem van het vuur.
Schep de rijst in diepe borden of kommen, verdeel de groente erover en schep de tofu met saus erop. Bestrooi met de seroendeng.",https://static.ah.nl/static/recepten/img_RAM_PRD144813_2048x1496_JPG.jpg,"{'calories': '645 kcal', 'fatContent': '23 g vet', 'saturatedFatContent': '5 g waarvan verzadigd', 'carbohydrateContent': '84 g koolhydraten', 'proteinContent': '22 g eiwit'}",groente,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1194915/vegetarisch-stoofpotje-met-paddenstoelen-en-aardappelpuree,vegetarisch,Vegetarisch stoofpotje met paddenstoelen en aardappelpuree,80,4 serving(s),paddenstoel water roomboter preien knoflook tarwebloem melk aardappel selderij,"Verwarm de oven voor op 180 °C.
Doe de paddenstoelenmix in een kom en schenk het hete water erover.
Halveer de champignons.
Verhit de boter in de braadpan en bak de champignons met peper en eventueel zout 6 min. op hoog vuur goudbruin. Schep regelmatig om.
Was ondertussen de prei en snijd in dunne ringen. Snijd de knoflook fijn.
Voeg de prei en knoflook toe en bak 4 min. op laag vuur. Voeg de bloem toe en laat al roerend in 2 min. garen.
Laat de paddenstoelenmix uitlekken, maar vang het vocht op. Snijd de gewelde paddenstoelen fijn.
Voeg samen met het opgevangen vocht, de mosterd en de melk toe en breng al roerend aan de kook.
Doe de deksel op de pan en zet ca. 30 min. in de oven. Roer halverwege door.
Maak ondertussen de puree. Schil de aardappelen en snijd in gelijke stukken. Kook in 20 min. gaar.
Snijd de selderij fijn.
Giet de aardappelen af en stamp met de rest van de melk, de rest van de boter, ¾ van de selderij en peper tot een smeuïge puree.
Breng de stoof op smaak met peper en zout, bestrooi met de rest van de selderij en serveer met de puree.",https://static.ah.nl/static/recepten/img_RAM_PRD144804_2048x1496_JPG.jpg,"{'calories': '465 kcal', 'fatContent': '14 g vet', 'saturatedFatContent': '8 g waarvan verzadigd', 'carbohydrateContent': '64 g koolhydraten', 'proteinContent': '17 g eiwit'}",stoofpot,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1194914/pompoenrisotto-met-wortel-en-geitenkaas,vegetarisch,Pompoenrisotto met wortel en geitenkaas,65,4 serving(s),roomboter knoflook water risotto rijst muskaatpompoenstukjes nootmuskaat geitenkaas schijfjes amandelschaafsel,"Verwarm de oven voor op 180 °C.
Verhit de boter in een hapjespan en bak de hutspotgroente, peper en zout 5 min. op middelhoog vuur.
Snijd ondertussen de knoflook fijn en laat de bouillonblokjes oplossen in het kokende water.
Voeg de knoflook en risotto toe en bak 3 min. mee tot de korrels glazig zijn
Roer de pompoen en nootmuskaat erdoor en verdeel over de ovenschaal.
Schenk de bouillon erbij en roer door. Bak ca. 50 min. in het midden van de oven.
Roer elke 15 min. door. Controleer na 45 min. of de rijst bijna gaar is.
Roer dan de geitenkaas erdoor en zet nog 5 min. in de oven.
Verhit ondertussen een koekenpan zonder olie of boter en rooster het amandelschaafsel 4 min. op middelhoog vuur goudbruin.
Neem de risotto uit de oven, breng op smaak met peper en eventueel zout.
Laat 5 min. afgedekt rusten. Bestrooi met het amandelschaafsel.",https://static.ah.nl/static/recepten/img_RAM_PRD144809_2048x1496_JPG.jpg,"{'calories': '520 kcal', 'fatContent': '22 g vet', 'saturatedFatContent': '13 g waarvan verzadigd', 'carbohydrateContent': '61 g koolhydraten', 'proteinContent': '17 g eiwit'}",risotto,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1194912/traybake-met-vegetarische-balletjes-en-ovengroenten,vegetarisch,Traybake met vegetarische balletjes en ovengroenten,40,4 serving(s),kg aardappel aardappel paprika olijfolie ras balletjes citroen water,"Verwarm de oven voor op 200 °C.
Boen de aardappelen schoon, halveer ze en snijd in de lengte in partjes van ca. 2 cm dik.
Verdeel de aardappelen samen met de ovengroente over een met bakpapier beklede bakplaat.
Besprenkel met de olie en bestrooi met de ras el hanout, peper en zout.
Meng goed en rooster alles in ca. 30 min. goudgeel en gaar. Schep na 20 min. om, voeg de balletjes toe en bak nog 10 min. mee.
Halveer ondertussen de citroen, pers de ene helft uit en snijd de andere helft in parten.
Klop (per 4 personen) de hummus met 1 el citroensap en het water tot een dressing.
Neem de bakplaat uit de oven en besprenkel ⅓ van de hummusdressing over de groenten.
Serveer met de citroenparten en de rest van de hummusdressing apart erbij.",https://static.ah.nl/static/recepten/img_RAM_PRD144816_2048x1496_JPG.jpg,"{'calories': '655 kcal', 'fatContent': '20 g vet', 'saturatedFatContent': '3 g waarvan verzadigd', 'carbohydrateContent': '83 g koolhydraten', 'proteinContent': '26 g eiwit'}",groente,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1194911/vega-lasagne-bolognese,vegetarisch,Vega lasagne bolognese,85,4 serving(s),uien bleekselderij winterpeen olijfolie kruiden knoflook water blik rulstukjes tarwebloem melk nootmuskaat lasagnebladen kaas pasta,"Snipper de uien en snijd de bleekselderij en peen in blokjes van een ½ cm.
Verhit de olie in een hapjespan en bak alle groenten 10 min. op middelhoog vuur. Blijf goed omscheppen.
Snijd ondertussen de knoflook fijn. Haal de blaadjes en naaldjes van de takjes kruiden en snijd fijn.
Voeg de kruiden, knoflook, het water, de gepelde tomaten en de rulstukjes toe aan de groenten.
Breek de tomaten met een houten lepel in stukjes en laat alles met de deksel op de pan 20 min. zachtjes koken. Breng op smaak met peper en zout.
Verwarm de oven voor op 180 °C.
Verhit ondertussen de rest van de olie in een pan, roer de bloem erdoor en laat op laag vuur 5 min. garen tot de bloem licht begint te kleuren.
Zet het vuur wat hoger en voeg al roerend in scheuten de melk toe.
Voeg de nootmuskaat toe en breng op smaak met peper en eventueel zout.
Blijf roeren totdat je een bechamelsaus krijgt, dit duurt ca. 10 min.
Verdeel wat tomatensaus over de bodem van de ovenschaal.
Maak nu 3 lagen van steeds 4 lasagnevellen, een derde van de tomatensaus en een derde van de bechamelsaus. Verdeel de geraspte kaas erover.
Bak de lasagne in het midden van de oven in ca. 45 min. goudbruin en gaar.",https://static.ah.nl/static/recepten/img_RAM_PRD144818_2048x1496_JPG.jpg,"{'calories': '830 kcal', 'fatContent': '35 g vet', 'saturatedFatContent': '12 g waarvan verzadigd', 'carbohydrateContent': '74 g koolhydraten', 'proteinContent': '48 g eiwit'}",lasagne,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1194909/vegetarische-maaltijdsalade-met-groente-nuggets,vegetarisch,Vegetarische maaltijdsalade met groente-nuggets,35,4 serving(s),ui artisjok olie bonen pot kidneybonen crème appel kropjes babyromainesla,"Verwarm de oven voor op 200 °C.
Snijd de halve ui in heel dunne, halve ringen en meng in een kommetje met de azijn. Laat dit staan terwijl je de rest van de salade maakt.
Laat de artisjok uitlekken. Vang de olie op.
Spoel alle bonen af onder koud stromend water en laat uitlekken in een vergiet. Dep ze droog en spreid uit over een met bakpapier beklede bakplaat.
Besprenkel met 2 el van de artisjokolie (voor 4 personen) en bestrooi met peper en eventueel zout. Bak 20 min. in de oven.
Halveer ondertussen de groentenuggets. Schep de bonen halverwege om en leg de nuggets erbij.
Meng de crème fraîche met de rest van de olie, de helft van de artisjok, de rest van de azijn, peper en eventueel zout.
Mix met de staafmixer tot een romige dressing.
Boen de ongeschilde appel schoon en snijd in kwarten, verwijder het klokhuis en snijd in heel dunne plakjes.
Snijd de babyromaine in de lengte in parten. Meng in een kom met de helft van de dressing en de gemarineerde ui.
Verdeel over de borden. Leg hierop de appel en de rest van de artisjok.
Verdeel de knapperige bonen en de groentenuggets erover en serveer met de rest van de dressing als dip.",https://static.ah.nl/static/recepten/img_RAM_PRD144821_2048x1496_JPG.jpg,"{'calories': '515 kcal', 'fatContent': '36 g vet', 'saturatedFatContent': '9 g waarvan verzadigd', 'carbohydrateContent': '28 g koolhydraten', 'proteinContent': '13 g eiwit'}",groente,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1194907/vegetarische-wraps-met-zwarte-bonen-paprika-en-cottagecheese,vegetarisch,"Vegetarische wraps met zwarte bonen, paprika en cottagecheese",25,4 serving(s),zak uien trostomaat olijfolie bonen zak tortillawraps bosje,"Halveer de paprika’s, verwijder de steelaanzet en zaadlijsten en snijd het vruchtvlees in repen van 1 cm dik.
Snijd de uien en tomaten in parten van 1 cm.
Verhit de olie in een hapjespan en bak de ui en paprika 3 min. op middelhoog vuur. Voeg de tomaten en guacamolekruiden toe en bak 2 min. mee.
Laat met de deksel op de pan 10 min. op laag vuur pruttelen. Haal na 5 min. de deksel van de pan. Breng op smaak met peper en zout.
Doe ondertussen de bonen in een vergiet en spoel onder koud stromend water. Laat goed uitlekken.
Verhit de rest van de olie in een koekenpan en bak de bonen en het komijnzaad 5 min. op middelhoog vuur. Breng op smaak met peper en eventueel zout.
Verwarm de tortillawraps volgens de aanwijzingen op de verpakking. Snijd de salade-ui in schuine dunne ringen. Schep de cottagecheese in een kommetje.
Serveer alles los in kommetjes, zodat iedereen zijn eigen wrap kan vullen.",https://static.ah.nl/static/recepten/img_RAM_PRD144822_2048x1496_JPG.jpg,"{'calories': '535 kcal', 'fatContent': '20 g vet', 'saturatedFatContent': '4 g waarvan verzadigd', 'carbohydrateContent': '65 g koolhydraten', 'proteinContent': '19 g eiwit'}",wrap,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1194894/zwarte-bonenburgers-met-pittige-tomatensaus-quinoa-en-spruitjes,vegetarisch,"Zwarte-bonenburgers met pittige tomatensaus, quinoa en spruitjes",30,4 serving(s),tomaten sjalotten peper limoen bonen blik cashewnoten bonenkruiden scharrelei spruiten,"Bereid de quinoa volgens de aanwijzingen op de verpakking.
Halveer voor de salsa de tomaten en rasp op de snijkant van een (blok)rasp tot je alleen het velletje overhoudt (dit gebruik je niet).
Snipper de sjalotten.
Snijd het steeltje van de rode peper. Halveer de peper in de lengte en verwijder met een scherp mesje de zaadlijsten. Snijd het vruchtvlees fijn.
Boen de limoen schoon en rasp de groene schil. Pers 1 helft uit en snijd de andere in partjes.
Meng de tomatenpulp met ¼ van de sjalot, de rode peper, 1 el limoensap (per 4 personen), het limoenrasp en wat peper.
Doe de bonen in een vergiet, spoel af en laat goed uitlekken. Dep droog met keukenpapier.
Maal de cashewnoten fijn in het bakje van de staafmixer.
Doe in een kom en voeg de bonen, de helft van de rest van de sjalot, 6 el quinoa (per 4 personen), de bonenkruiden, het meel, ei en eventueel zout toe.
Stamp grof met een pureestamper. Vorm met vochtige handen 4 burgers van het mengsel.
Verhit de olie in een grote koekenpan en bak de burgers in 15 min. op middelhoog vuur goudbruin en gaar. Keer halverwege voorzichtig.
Maak ondertussen de spruitjes schoon, snijd grote spruiten doormidden.
Verhit de rest van de olie in een andere pan en roerbak de spruiten, de rest van de sjalot en de rest van de bonenkruiden in 8-10 min. goudbruin en knapperig gaar.
Serveer de burgers met de rest van de quinoa, spruitjes, salsa en limoenpartjes.",https://static.ah.nl/static/recepten/img_RAM_PRD144828_2048x1496_JPG.jpg,"{'calories': '695 kcal', 'fatContent': '28 g vet', 'saturatedFatContent': '4 g waarvan verzadigd', 'carbohydrateContent': '78 g koolhydraten', 'proteinContent': '24 g eiwit'}",quinoa,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1194891/aardappel-broccolisoep-met-volkoren-kruiden-crostini,vegetarisch,Aardappel-broccolisoep met volkoren kruiden crostini,35,4 serving(s),meergranen stokbrood ui knoflook aardappel olijfolie water takjes rozemarijn tijm peterselie zuivelspread,"Verwarm de oven voor op 200 °C.
Snijd het stokbrood in 12 schuine sneetjes. Leg op een met bakpapier beklede bakplaat en rooster circa 10 minuten in het midden van de oven.
Snijd ondertussen de ui in stukken en snijd de knoflook in plakjes. Schil de aardappelen en snijd in stukjes van ca. 2 cm.
Verhit de olie in een soeppan en fruit de gesneden knoflook en ui 2 minuten op laag vuur.
Voeg de aardappelen, het bouillonblokje en het kokende water toe en breng aan de kook.
Zet het vuur laag, laat de soep met de deksel schuin op de pan 5 minuten zachtjes koken.
Snijd ondertussen de broccoli in kleine roosjes, schil de stronk en snijd in kleine stukjes. Voeg toe en kook nog 10 minuten.
Haal ondertussen de naaldjes van de takjes rozemarijn en ris de blaadjes van de takjes tijm.
Snijd deze kruiden fijn en meng met de olie. Breng op smaak met peper.
Neem de crostini uit de oven. Halveer de knoflook, wrijf de crostini ermee in en besmeer met de kruidenolie.
Neem de pan van het vuur en pureer met de staafmixer tot een gladde soep.
Breng op smaak met peper en serveer met de kruidencrostini. Snijd de peterselie fijn. Serveer de soep met zuivelspread en de peterselie.",https://static.ah.nl/static/recepten/img_RAM_PRD144795_2048x1496_JPG.jpg,"{'calories': '445 kcal', 'fatContent': '24 g vet', 'saturatedFatContent': '7 g waarvan verzadigd', 'carbohydrateContent': '37 g koolhydraten', 'proteinContent': '15 g eiwit'}",soep,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1194844/spinaziestamppot-met-champignons-en-jus,vegetarisch,Spinaziestamppot met champignons en jus,30,4 serving(s),aardappel walnoten knoflook roomboter jus stamppot water spinazie,"Schil de aardappelen en snijd in gelijke stukken. Doe in een ruime pan en kook in water met eventueel zout in 20 min. gaar.
Verhit ondertussen een pan zonder olie of boter en rooster de walnoten 3 min. op middelhoog vuur. Laat afkoelen en hak grof.
Veeg de champignons voorzichtig schoon en snijd in kwarten, snijd de knoflook fijn.
Verhit de boter in een koekenpan en bak de champignons 5 min. op hoog vuur bruin en gaar. Voeg halverwege de knoflook toe.
Voeg de juspoeder en het water toe en breng aan de kook. Laat 1-2 min. zachtjes inkoken tot een jus. Breng op smaak met peper en zout.
Giet de aardappelen af en stamp fijn met de pureestamper. Voeg de rest van de boter toe.
Voeg de spinazie in delen toe en laat slinken op laag vuur. Breng op smaak met peper en eventueel zout.
Serveer de stamppot met de champignons en jus over de borden en bestrooi met de walnoten.",https://static.ah.nl/static/recepten/img_RAM_PRD144198_2048x1496_JPG.jpg,"{'calories': '460 kcal', 'fatContent': '24 g vet', 'saturatedFatContent': '10 g waarvan verzadigd', 'carbohydrateContent': '47 g koolhydraten', 'proteinContent': '11 g eiwit'}",stamppot,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1194825/wortelsoep-met-volkoren-kruidencroutons,vegetarisch,Wortelsoep met volkoren-kruidencroutons,40,4 serving(s),uien knoflook kg winterpeen aardappel olijfolie chilivlokken water sneetjes volkorenbrood kruiden yoghurt,"Verwarm de oven voor op 180°C.
Snipper de uien. Snijd de knoflook grof. Boen de winterpeen schoon onder koud water.
Snijd een plakje van de bovenkant en snijd de rest van de peen in stukken van ca. 2 cm. Schil de aardappelen en snijd in blokjes van ca. 2 cm.
Verhit de olie in een soeppan en bak de ui, knoflook, peen en aardappel met het karwijzaad en de chilivlokken 5 min. op middelhoog vuur.
Schep af en toe om. Doe het water erbij, zodat alle groenten net onderstaan. Laat 20 min. zachtjes koken met de deksel schuin op de pan.
Snijd ondertussen de sneetjes brood in blokjes van ca. 2 cm. Meng met de rest van de olie en de Italiaanse kruiden.
Verdeel over een met bakpapier beklede bakplaat en rooster ca. 15 min. in het midden van de oven tot knapperige croutons.
Pureer de soep met de staafmixer tot een egaal mengsel. Breng op smaak met peper en eventueel zout.
Verdeel over diepe kommen. Verdeel de yoghurt erover en bestrooi met de croutons.",https://static.ah.nl/static/recepten/img_RAM_PRD143029_2048x1496_JPG.jpg,"{'calories': '405 kcal', 'fatContent': '17 g vet', 'saturatedFatContent': '3 g waarvan verzadigd', 'carbohydrateContent': '47 g koolhydraten', 'proteinContent': '10 g eiwit'}",soep,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1194772/volkorencouscous-met-geroosterde-venkel-en-mangoyoghurt,vegetarisch,Volkorencouscous met geroosterde venkel en mangoyoghurt,20,4 serving(s),venkelknol olijfolie kerriepoeder pompoenpitten yoghurt stijl mangostukjes,"Verwarm de oven voor op 200 °C.
Snijd de stelen en een stukje van de onderkant van de venkelknol, bewaar het venkelgroen. Halveer de knol in de lengte en snijd in parten van een ½ cm dik.
Halveer de courgettes in de lengte. Snijd elke helft in de lengte in 4 stukken en vervolgens in stukken van 5 cm lang.
Meng de venkel en courgette met de olie, peper en eventueel zout.
Verdeel over een met bakpapier beklede bakplaat en bak ca. 15 min. in het midden van de oven.
Bereid ondertussen de couscous volgens de aanwijzingen op de verpakking samen met de kerriepoeder.
Verhit een koekenpan zonder olie of boter en rooster de pompoenpitten op middelhoog vuur in 5 min. knapperig.
Doe de yoghurt met de mango in een hoge beker en pureer met de staafmixer. Breng op smaak met peper.
Roer de couscous los met een vork en meng met de olie en ⅔ van de pompoenpitten.
Meng de couscous met de venkel en courgette en verdeel over borden. Garneer met het venkelgroen en de rest van de pompoenpitten.
Serveer met de mangoyoghurt.",https://static.ah.nl/static/recepten/img_RAM_PRD143826_2048x1496_JPG.jpg,"{'calories': '545 kcal', 'fatContent': '20 g vet', 'saturatedFatContent': '3 g waarvan verzadigd', 'carbohydrateContent': '67 g koolhydraten', 'proteinContent': '19 g eiwit'}",couscous,Albert Heijn
